object,drug,method,reason,Estimate,SE,IRR,Lower95,Upper95,p_value,prior_mean_log,prior_var_log,shrunken_log_rr,post_se_log,shrunken_irr,lower_ci,upper_ci,z_shrunk,p_shrunk,sig_any
Lisinopril,Brompheniramine Mal,poisson_fe,unadjusted,0.197706559261123,0.743627363991779,1.21860475307189,0.283709890806806,5.23421139808132,0.790341037158609,0,0.67,0.108311840985822,0.550405534682731,1.11439520530695,0.378899982557434,3.27758440427711,0.196785522965817,0.843995380599881,FALSE
Lisinopril,Budesonide,poisson_fe,unadjusted,-0.0955844563734481,0.147706491789669,0.908841600946597,0.680389956131281,1.21399948392506,0.517551515772544,0,0.67,-0.0925700966322668,0.145358791801772,0.911585309664624,0.68559148705009,1.21207423442764,-0.636838649281744,0.524229948183153,FALSE
Lisinopril,Bumetanide,poisson_fe,unadjusted,0.255187543703832,0.211949506108657,1.29070366152081,0.851944846614127,1.95542698389932,0.228588961535551,0,0.67,0.239152680195346,0.205182491589326,1.27017245195803,0.849586937648867,1.89896758791725,1.16556085435405,0.243792042625074,FALSE
Lisinopril,Buprenorphine,poisson_fe,unadjusted,-0.179501732319655,0.488520271866338,0.835686503265749,0.320779449508384,2.17710932795364,0.713291078091458,0,0.67,-0.13235667036332,0.419489586869695,0.876028485952951,0.384982938743622,1.99340238480564,-0.315518369242461,0.752368106168325,FALSE
Lisinopril,Bupropion Hydrochloride,poisson_fe,unadjusted,-0.0961695812818126,0.149893113022347,0.90830997063836,0.677083901248448,1.21850039742464,0.521140905529744,0,0.67,-0.0930492449408121,0.147441331203488,0.911148629730983,0.682471675352224,1.21644876328704,-0.631093358838385,0.527979483225165,FALSE
Lisinopril,Buspirone Hydrochloride,poisson_fe,unadjusted,-0.353280035939633,0.230375470395621,0.702380474058255,0.447170217125748,1.103245053996,0.125153505947191,0,0.67,-0.327349618603796,0.221759690436054,0.72083168280019,0.466732676756066,1.11326748866165,-1.47614572314796,0.139904776619245,FALSE
Lisinopril,Butalbital,poisson_fe,unadjusted,0.387668714343684,0.228078455142469,1.47354154024221,0.942362689566937,2.30412843680943,0.0891842634995079,0,0.67,0.359738119638011,0.219708629891457,1.43295410287993,0.931563618025189,2.20420529658867,1.63734178223101,0.101559075256412,FALSE
Lisinopril,Caffeine,poisson_fe,unadjusted,0.350030541958245,0.226968007395335,1.41911089035694,0.909530494670462,2.21419263117652,0.123024485317101,0,0.67,0.325039165240784,0.218715479767678,1.38408485293576,0.901546934424984,2.12489312200707,1.4861278478599,0.137245307617292,FALSE
Lisinopril,Calcitonin,poisson_fe,unadjusted,0.326311412677733,0.464214906489745,1.38584687196686,0.557914360580188,3.44241282935087,0.482098261960706,0,0.67,0.246899788399172,0.403797205638021,1.28005083040783,0.580106985524331,2.82453093880052,0.611445014853575,0.540905009385028,FALSE
Lisinopril,Calcitriol,poisson_fe,unadjusted,0.206998230112921,0.297533600303604,1.22998039485242,0.686487249954338,2.20375800398615,0.486608084803052,0,0.67,0.182839836325934,0.279632801258588,1.20062209663443,0.694029748485668,2.07699082362406,0.653856899129851,0.51320400442272,FALSE
Lisinopril,Calcium,poisson_fe,unadjusted,0.0217628982923381,0.0590422602987249,1.02200143745507,0.910319236278454,1.14738533092005,0.712426891198076,0,0.67,0.0216502527221335,0.0588892595909602,1.02188632000426,0.910489696602044,1.14691210115722,0.367643486647894,0.713139084635888,FALSE
Lisinopril,Calcium Acetate,poisson_fe,unadjusted,0.022210019537822,0.265136011305861,1.02245849818384,0.608075295973757,1.71923014704001,0.933240572568018,0,0.67,0.0201010013413041,0.252233690647496,1.02030438693435,0.622334821819992,1.67276682180993,0.0796919764750849,0.936482241003378,FALSE
Lisinopril,Canagliflozin,poisson_fe,unadjusted,0.406000158777049,0.371332763215033,1.50080279075104,0.724834404991611,3.10748082764115,0.27423604199123,0,0.67,0.336705210743797,0.33816222032483,1.40032620176843,0.72173824953379,2.71693161977469,0.995691388648818,0.319400115446053,FALSE
Lisinopril,Candesartan Cilexetil,poisson_fe,unadjusted,-0.233792378848277,0.703209503751789,0.791526136404846,0.199471680282093,3.14086502768697,0.739538345257743,0,0.67,-0.134513017391123,0.533398406573462,0.87414149976071,0.307286760440053,2.48667843843852,-0.252181138401278,0.800901056411542,FALSE
Lisinopril,Capecitabine,poisson_fe,unadjusted,0.368091964547493,0.580751444210378,1.44497491932824,0.462929332513781,4.51030507431822,0.526198204741033,0,0.67,0.244841073212208,0.473646428915107,1.27741828108761,0.504843939852518,3.23228098040265,0.516927940896799,0.605206462061019,FALSE
Lisinopril,Captopril,poisson_fe,unadjusted,-1.2259780859724,1.03334275572908,0.293470520503734,0.0387226767818194,2.22414754253686,0.235456640129613,0,0.67,-0.472670397662888,0.641626433594711,0.623335490156871,0.177238639713446,2.19222588210617,-0.736675381365996,0.461319781482705,FALSE
Lisinopril,Carbamazepine,poisson_fe,unadjusted,0.450742560115812,0.466983454344438,1.56947718405546,0.628420965157071,3.91975883658652,0.334433784060565,0,0.67,0.340059127335901,0.405615392858568,1.40503066382763,0.63448156751027,3.11137670089046,0.838378260103345,0.40181829523392,FALSE
Lisinopril,Carbidopa,poisson_fe,unadjusted,-0.136191338544813,0.308364949766581,0.872675640026125,0.476834103454488,1.59712312348837,0.658737899833129,0,0.67,-0.119264822410489,0.288566855472929,0.887572720488737,0.504162894812219,1.56256111320766,-0.413300488772446,0.67938647180812,FALSE
Lisinopril,Carisoprodol,poisson_fe,unadjusted,-0.119711378295164,0.329859369432706,0.88717645815055,0.464759253263368,1.69352640613383,0.716667327587629,0,0.67,-0.102986494072919,0.305950555343964,0.902139157624917,0.495271301584722,1.64325099620369,-0.336611561162675,0.736409739785241,FALSE
Lisinopril,Carvedilol,poisson_fe,unadjusted,0.0901749054302845,0.0871426419822352,1.09436567746652,0.922539880733105,1.29819453990981,0.300763933657351,0,0.67,0.0891643091585452,0.0866529593951393,1.09326027424522,0.922492999922693,1.29563912934071,1.02898169642371,0.303488275998177,FALSE
Lisinopril,Cefadroxil,poisson_fe,unadjusted,-0.564217153323374,1.02497821760499,0.568805259814463,0.0762929716335427,4.24075005423373,0.581998791523631,0,0.67,-0.219708131318263,0.639608988756576,0.80275306225165,0.229158414255092,2.81208299092637,-0.343503820584799,0.731219467084012,FALSE
Lisinopril,Cefdinir,poisson_fe,unadjusted,0.49622353371607,0.260587790937529,1.64250667240609,0.985576493406303,2.73730977447971,0.0568780159184927,0,0.67,0.450558430258049,0.248308133702485,1.56918822304879,0.964519227342447,2.55293166745837,1.81451337714895,0.0695987251402819,FALSE
Lisinopril,Cefpodoxime Proxetil,poisson_fe,unadjusted,-0.590843796797533,1.02632509408149,0.553859742429953,0.0740924989019695,4.14023846989482,0.564825589831274,0,0.67,-0.229707782027086,0.639935881290909,0.79476581342852,0.226733012669115,2.78588764273382,-0.358954371434382,0.719629223831879,FALSE
Lisinopril,Cefuroxime Axetil,poisson_fe,unadjusted,0.281987961866501,0.261789355375103,1.32576276018163,0.793644878033702,2.21465159661723,0.281410600729578,0,0.67,0.255820341032642,0.249347050981955,1.29152067382445,0.792232888788309,2.10547387582853,1.02596096494903,0.304909984065492,FALSE
Lisinopril,Celecoxib,poisson_fe,unadjusted,0.369224876757096,0.171365835600872,1.44661287671268,1.03391011093892,2.02405295482653,0.0311931273952787,0,0.67,0.353721197676878,0.167729444747817,1.42435801679251,1.02528588507632,1.97876103585495,2.10887956022689,0.0349549789205826,TRUE
Lisinopril,Cephalexin,poisson_fe,unadjusted,0.404224827162908,0.11958016647139,1.4981407318279,1.18512434417926,1.89383136325343,0.000723891473146042,0,0.67,0.395777970552468,0.11832417096643,1.48553944742951,1.17805243421653,1.87328457186782,3.34486155550379,0.000823236522801784,TRUE
Lisinopril,Cetirizine Hydrochloride,poisson_fe,unadjusted,-0.703874361713064,0.940113947261566,0.494665074935703,0.0783556109881274,3.12285914531662,0.454030958114832,0,0.67,-0.30350849675484,0.617331374226062,0.738223616600064,0.220142989774437,2.47554604697824,-0.491645993426697,0.622969623267015,FALSE
Lisinopril,Cevimeline Hydrochloride,poisson_fe,unadjusted,-1.75471359303891,1.42950468259474,0.172956771221908,0.0104982912734382,2.84942034206968,0.219635616487212,0,0.67,-0.433265228160031,0.710328729301358,0.64838849810886,0.161135518604608,2.60903150416795,-0.609950309325329,0.541894724626715,FALSE
